,id,studentID,task_id,answer,content
324,430,2016011317,12,        船员人数1000人，5%为女性，设有三道纵向防水隔离舱，船身使用高强度钢，武器装备先进。1988年“里格”号首次下水，1990年改名“瓦良格”号，因为苏联的解体导致建造只进行了68%，后乌克兰和俄罗斯未达成共识，“瓦良格号”停止建造。1998年由中国借私人之手拍下，但受到土耳其阻挠，2002年抵达中国，2005年在辽宁开始重建，2016年建造完成。,"TIMESTAMP=1513319459119	USER=2016011317	TASK=12	ACTION=ANSWER_QUESTION	INFO:	answer=        船员人数1000人，5%为女性，设有三道纵向防水隔离舱，船身使用高强度钢，武器装备先进。1988年“里格”号首次下水，1990年改名“瓦良格”号，因为苏联的解体导致建造只进行了68%，后乌克兰和俄罗斯未达成共识，“瓦良格号”停止建造。1998年由中国借私人之手拍下，但受到土耳其阻挠，2002年抵达中国，2005年在辽宁开始重建，2016年建造完成。
"
325,431,2016011317,7,        戒烟的好处、副作用、方式,"TIMESTAMP=1513319482291	USER=2016011317	TASK=7	ACTION=DESCRIPTION	INFO:	answer=        戒烟的好处、副作用、方式
"
326,432,2014012437,1,"        大树与松鼠
类似抢凳子，参与人员中部分人每两人扮演大树，其他人扮演松鼠，钻到大树拉手形成的圈中，工作人员随机参与造成落单的人，落单的人接受惩罚进行表演","TIMESTAMP=1513319744371	USER=2014012437	TASK=1	ACTION=ANSWER_QUESTION	INFO:	answer=        大树与松鼠
类似抢凳子，参与人员中部分人每两人扮演大树，其他人扮演松鼠，钻到大树拉手形成的圈中，工作人员随机参与造成落单的人，落单的人接受惩罚进行表演
"
327,433,2014012437,2,        为小明选择旅行目的地。时间一周，范围北京周边，从花费，价值，方便程度三方面考虑,"TIMESTAMP=1513319843714	USER=2014012437	TASK=2	ACTION=DESCRIPTION	INFO:	answer=        为小明选择旅行目的地。时间一周，范围北京周边，从花费，价值，方便程度三方面考虑
"
328,434,2016011317,7,"        在饭前饭后多吃水果可以帮助戒烟
        合理安排时间，想吸烟时做其他事情转移注意力
        保持规律的生活习惯","TIMESTAMP=1513319914412	USER=2016011317	TASK=7	ACTION=ANSWER_QUESTION	INFO:	answer=        在饭前饭后多吃水果可以帮助戒烟
        合理安排时间，想吸烟时做其他事情转移注意力
        保持规律的生活习惯
"
329,435,2016011317,11,        清华大学游泳馆的所在地、开放时间、学生票价格、游泳卡价格等信息,"TIMESTAMP=1513319947556	USER=2016011317	TASK=11	ACTION=DESCRIPTION	INFO:	answer=        清华大学游泳馆的所在地、开放时间、学生票价格、游泳卡价格等信息
"
330,436,2016011317,11,        北京市海淀区清华大学东大操场对面，原价18元、次，校内师生有优惠，周一到周五中午12:30-13:30，晚上18:30-19:30,"TIMESTAMP=1513320388130	USER=2016011317	TASK=11	ACTION=ANSWER_QUESTION	INFO:	answer=        北京市海淀区清华大学东大操场对面，原价18元、次，校内师生有优惠，周一到周五中午12:30-13:30，晚上18:30-19:30
"
331,437,2016011317,4,        飞机上手提行李与托运行李限制,"TIMESTAMP=1513320441301	USER=2016011317	TASK=4	ACTION=DESCRIPTION	INFO:	answer=        飞机上手提行李与托运行李限制
"
332,438,2014012437,2,"        延庆　天津　皇后镇　木兰围场
木兰围场：有草原这样不常见的风景，可以进行滑雪，烤肉，徒步等等娱乐活动，有旅游团组织５－６日游，价格也不高","TIMESTAMP=1513320886492	USER=2014012437	TASK=2	ACTION=ANSWER_QUESTION	INFO:	answer=        延庆　天津　皇后镇　木兰围场
木兰围场：有草原这样不常见的风景，可以进行滑雪，烤肉，徒步等等娱乐活动，有旅游团组织５－６日游，价格也不高
"
333,439,2014012437,10,        ｉｐｈｏｅ６港版和国内版的价格，如何在香港购买ｉｐｈｏｎｄ６，带回国是否需要关税，是否支持国内通讯运营商,"TIMESTAMP=1513320965588	USER=2014012437	TASK=10	ACTION=DESCRIPTION	INFO:	answer=        ｉｐｈｏｅ６港版和国内版的价格，如何在香港购买ｉｐｈｏｎｄ６，带回国是否需要关税，是否支持国内通讯运营商
"
334,440,2016011317,4,"        规格小于20*40*55
        质量小于10kg
        包装超过100mL的液体、大于16000mAh的充电宝","TIMESTAMP=1513321010817	USER=2016011317	TASK=4	ACTION=ANSWER_QUESTION	INFO:	answer=        规格小于20*40*55
        质量小于10kg
        包装超过100mL的液体、大于16000mAh的充电宝
"
335,441,2016011317,8,        谷歌眼镜产品的功能、使用方式、售价等信息,"TIMESTAMP=1513321035302	USER=2016011317	TASK=8	ACTION=DESCRIPTION	INFO:	answer=        谷歌眼镜产品的功能、使用方式、售价等信息
"
336,442,2014012437,10,        ｉｈｐｎｅ６支持，并且支持４ｇ，但可能有软屏蔽．其他版本ｉｈｏｎｅ未查询,"TIMESTAMP=1513321689434	USER=2014012437	TASK=10	ACTION=ANSWER_QUESTION	INFO:	answer=        ｉｈｐｎｅ６支持，并且支持４ｇ，但可能有软屏蔽．其他版本ｉｈｏｎｅ未查询
"
337,443,2014012437,3,        在清华大学附近购买死飞自行车，查找入手渠道，价格区间，注意事项,"TIMESTAMP=1513321739105	USER=2014012437	TASK=3	ACTION=DESCRIPTION	INFO:	answer=        在清华大学附近购买死飞自行车，查找入手渠道，价格区间，注意事项
"
338,444,2016011317,8,"        声音控制
        谷歌地图导航","TIMESTAMP=1513321921537	USER=2016011317	TASK=8	ACTION=ANSWER_QUESTION	INFO:	answer=        声音控制
        谷歌地图导航
"
339,445,2016011317,10,        iPhone6港版价格，内地价格，带进来需不需要交税，港版内陆可不可以用,"TIMESTAMP=1513321986017	USER=2016011317	TASK=10	ACTION=DESCRIPTION	INFO:	answer=        iPhone6港版价格，内地价格，带进来需不需要交税，港版内陆可不可以用
"
340,446,2016011317,10,        可以在国内用，没有区别,"TIMESTAMP=1513322254795	USER=2016011317	TASK=10	ACTION=ANSWER_QUESTION	INFO:	answer=        可以在国内用，没有区别
"
341,449,2014012437,3,        可以去实体店买，但没有搜到清华附近实体店。可以通过淘宝购买，看到了几个比较多人推荐的淘宝店铺。需要注意购买比较好的花鼓和齿轮盘，入门级大约６００－１５００左右即可购买到。但追求更好的价格会上万,"TIMESTAMP=1513322511358	USER=2014012437	TASK=3	ACTION=ANSWER_QUESTION	INFO:	answer=        可以去实体店买，但没有搜到清华附近实体店。可以通过淘宝购买，看到了几个比较多人推荐的淘宝店铺。需要注意购买比较好的花鼓和齿轮盘，入门级大约６００－１５００左右即可购买到。但追求更好的价格会上万
"
342,450,2016011317,2,        北京周边旅行 花费、价值、方便程度,"TIMESTAMP=1513322537584	USER=2016011317	TASK=2	ACTION=DESCRIPTION	INFO:	answer=        北京周边旅行 花费、价值、方便程度
"
343,451,2014012437,4,        国际航班对于手提行李和托运行李的重量体积限制，那些必须托运那些必须手提，手提行李中对液体携带的限制,"TIMESTAMP=1513322600886	USER=2014012437	TASK=4	ACTION=DESCRIPTION	INFO:	answer=        国际航班对于手提行李和托运行李的重量体积限制，那些必须托运那些必须手提，手提行李中对液体携带的限制
"
344,452,2016011317,2,"        北戴河、南戴河、坝上草原、白洋淀、野三坡
        我觉得最好的地方是北戴河，高速直达，不需要门票，可游玩项目多","TIMESTAMP=1513322801394	USER=2016011317	TASK=2	ACTION=ANSWER_QUESTION	INFO:	answer=        北戴河、南戴河、坝上草原、白洋淀、野三坡
        我觉得最好的地方是北戴河，高速直达，不需要门票，可游玩项目多
"
345,453,2016011317,1,        破冰游戏 十人 员工培训,"TIMESTAMP=1513322843951	USER=2016011317	TASK=1	ACTION=DESCRIPTION	INFO:	answer=        破冰游戏 十人 员工培训
"
346,454,2014012437,4,        首先，规定根据不同航空公司及目的地等均有不同。手提行李一般不超过７ｋｇ，携带液体不超过１００ｍｌ，酒类必须托运，不可以带水果刀,"TIMESTAMP=1513322964532	USER=2014012437	TASK=4	ACTION=ANSWER_QUESTION	INFO:	answer=        首先，规定根据不同航空公司及目的地等均有不同。手提行李一般不超过７ｋｇ，携带液体不超过１００ｍｌ，酒类必须托运，不可以带水果刀
"
347,455,2014012437,12,        辽宁号的基本信息，历史，相对与其他国家的航母的优势劣势。航母的战略价值,"TIMESTAMP=1513323060300	USER=2014012437	TASK=12	ACTION=DESCRIPTION	INFO:	answer=        辽宁号的基本信息，历史，相对与其他国家的航母的优势劣势。航母的战略价值
"
348,456,2016011317,1,"        名称：同心圆
        准备：五人一组站成两个同心圆，音乐播放器","TIMESTAMP=1513323188850	USER=2016011317	TASK=1	ACTION=ANSWER_QUESTION	INFO:	answer=        名称：同心圆
        准备：五人一组站成两个同心圆，音乐播放器
"
349,457,2016011317,3,        清华大学附近 死飞自行车 相关信息,"TIMESTAMP=1513323244205	USER=2016011317	TASK=3	ACTION=DESCRIPTION	INFO:	answer=        清华大学附近 死飞自行车 相关信息
"
350,458,2016011317,3,"        可以从网上购买，价格从100到几千元不等
        可以去清华大学附近实体店购买，西门北200米或东南门外均有自行车店
        可以上网发博客或帖子说明购买需求","TIMESTAMP=1513323482262	USER=2016011317	TASK=3	ACTION=ANSWER_QUESTION	INFO:	answer=        可以从网上购买，价格从100到几千元不等
        可以去清华大学附近实体店购买，西门北200米或东南门外均有自行车店
        可以上网发博客或帖子说明购买需求
"
351,459,2014012437,12,"        没有提供纸笔所以只能瓶印象了
舰长６００ｍ宽６０ｍ，有十几层，吃水深度１０．５ｍ，常驻人数１０００人，有５％左右的女性，６０％党员，军官都有本科以上文凭，士兵高中以上。航速５００ｋｍ／ｈ，常规动力，有歼十等战斗机，主要用于训练。有两个酒吧。","TIMESTAMP=1513324141876	USER=2014012437	TASK=12	ACTION=ANSWER_QUESTION	INFO:	answer=        没有提供纸笔所以只能瓶印象了
舰长６００ｍ宽６０ｍ，有十几层，吃水深度１０．５ｍ，常驻人数１０００人，有５％左右的女性，６０％党员，军官都有本科以上文凭，士兵高中以上。航速５００ｋｍ／ｈ，常规动力，有歼十等战斗机，主要用于训练。有两个酒吧。
"
352,460,2014012437,11,        清华大学游泳馆所在地，开放时间，学生票价格，游泳卡优惠,"TIMESTAMP=1513324178868	USER=2014012437	TASK=11	ACTION=DESCRIPTION	INFO:	answer=        清华大学游泳馆所在地，开放时间，学生票价格，游泳卡优惠
"
353,461,2014012437,11,"        海淀区双清路清华大学东大操场对面
每天开放多场，工作日与双休日开放时间不同。中午，晚上都有，周中时间一场１ｈ。周末加开下午，周末每场１ｈ３０ｍｉｎ
学生票价格７元，不限使用时间。办卡１５０元，可使用３０次，三个月内使用完。","TIMESTAMP=1513324585211	USER=2014012437	TASK=11	ACTION=ANSWER_QUESTION	INFO:	answer=        海淀区双清路清华大学东大操场对面
每天开放多场，工作日与双休日开放时间不同。中午，晚上都有，周中时间一场１ｈ。周末加开下午，周末每场１ｈ３０ｍｉｎ
学生票价格７元，不限使用时间。办卡１５０元，可使用３０次，三个月内使用完。
"
354,462,2014012437,7,        戒烟的好处，副作用，如何有效戒烟,"TIMESTAMP=1513324617867	USER=2014012437	TASK=7	ACTION=DESCRIPTION	INFO:	answer=        戒烟的好处，副作用，如何有效戒烟
"
355,463,2014012437,7,"        １．写戒烟日记
２．可以使用戒烟贴，嚼口香糖等方式来转移
３．让同事朋友家人一起监督鼓励","TIMESTAMP=1513324927714	USER=2014012437	TASK=7	ACTION=ANSWER_QUESTION	INFO:	answer=        １．写戒烟日记
２．可以使用戒烟贴，嚼口香糖等方式来转移
３．让同事朋友家人一起监督鼓励
"
356,464,2014012437,8,        谷歌眼镜的功能，使用方式，售价,"TIMESTAMP=1513324967106	USER=2014012437	TASK=8	ACTION=DESCRIPTION	INFO:	answer=        谷歌眼镜的功能，使用方式，售价
"
357,465,2014012437,8,        可以显示屏幕，进行视频录制和拍照，可以导航，可以谷歌翻译，可以提醒日程，可以感应动作，进行简单的屏幕控制，来进行聊天,"TIMESTAMP=1513325388103	USER=2014012437	TASK=8	ACTION=ANSWER_QUESTION	INFO:	answer=        可以显示屏幕，进行视频录制和拍照，可以导航，可以谷歌翻译，可以提醒日程，可以感应动作，进行简单的屏幕控制，来进行聊天
"
361,469,2015011907,11,        查询清华大学游泳馆的地点，开馆时间，学生票价格和办理游泳卡的相关信息。,"TIMESTAMP=1513336753584	USER=2015011907	TASK=11	ACTION=DESCRIPTION	INFO:	answer=        查询清华大学游泳馆的地点，开馆时间，学生票价格和办理游泳卡的相关信息。
"
362,470,2016211383,12,辽宁号的基本信息。如排水量，舰长，舷宽，船员人数，航速，武器装备等，辽宁号的历史，辽宁号的优势和劣势。,"TIMESTAMP=1513336939566	USER=2016211383	TASK=12	ACTION=DESCRIPTION	INFO:	answer=辽宁号的基本信息。如排水量，舰长，舷宽，船员人数，航速，武器装备等，辽宁号的历史，辽宁号的优势和劣势。
"
